"Camera","Class","Count","Operation","RAI","TimePeriod"
"C09","Fox",0,9,0,"march.2016"
"D04","Fox",0,10,0,"march.2016"
"E09","Fox",0,9,0,"march.2016"
"F08","Fox",0,9,0,"march.2016"
"B08","Bear",0,9,0,"march.2016"
"B10","Bear",0,9,0,"march.2016"
"C09","Bear",0,9,0,"march.2016"
"D04","Bear",0,10,0,"march.2016"
"E09","Bear",0,9,0,"march.2016"
"F08","Bear",0,9,0,"march.2016"
"B08","Mountain_Lion",0,9,0,"march.2016"
"B10","Mountain_Lion",0,9,0,"march.2016"
"C09","Mountain_Lion",0,9,0,"march.2016"
"D04","Mountain_Lion",0,10,0,"march.2016"
"E09","Mountain_Lion",0,9,0,"march.2016"
"F08","Mountain_Lion",0,9,0,"march.2016"
"B08","Raccoon",0,9,0,"march.2016"
"B10","Raccoon",0,9,0,"march.2016"
"C09","Raccoon",0,9,0,"march.2016"
"D04","Raccoon",0,10,0,"march.2016"
"E09","Raccoon",0,9,0,"march.2016"
"F08","Raccoon",0,9,0,"march.2016"
"B08","Jack_Rabbit",0,9,0,"march.2016"
"B10","Jack_Rabbit",0,9,0,"march.2016"
"C09","Jack_Rabbit",0,9,0,"march.2016"
"D04","Jack_Rabbit",0,10,0,"march.2016"
"E09","Jack_Rabbit",0,9,0,"march.2016"
"F08","Jack_Rabbit",0,9,0,"march.2016"
"B08","Dog",0,9,0,"march.2016"
"B10","Dog",0,9,0,"march.2016"
"C09","Dog",0,9,0,"march.2016"
"D04","Dog",0,10,0,"march.2016"
"E09","Dog",0,9,0,"march.2016"
"F08","Dog",0,9,0,"march.2016"
"B08","Sheep",0,9,0,"march.2016"
"B10","Sheep",0,9,0,"march.2016"
"C09","Sheep",0,9,0,"march.2016"
"D04","Sheep",0,10,0,"march.2016"
"E09","Sheep",0,9,0,"march.2016"
"F08","Sheep",0,9,0,"march.2016"
"B08","Deer_Buck",0,9,0,"march.2016"
"B10","Deer_Buck",0,9,0,"march.2016"
"C09","Deer_Buck",0,9,0,"march.2016"
"D04","Deer_Buck",0,10,0,"march.2016"
"E09","Deer_Buck",0,9,0,"march.2016"
"F08","Deer_Buck",0,9,0,"march.2016"
"B08","Deer",0,9,0,"march.2016"
"B10","Deer",0,9,0,"march.2016"
"C09","Deer",0,9,0,"march.2016"
"D04","Deer",0,10,0,"march.2016"
"E09","Deer",0,9,0,"march.2016"
"F08","Deer",0,9,0,"march.2016"
